02-04-2019,13.24.05,199,0
27-06-2019,08.39.05,96,0
27-06-2019,08.54.05,101,0
27-06-2019,09.09.05,103,0
27-06-2019,09.24.05,104,0
27-06-2019,09.39.05,105,0
27-06-2019,09.54.05,106,0
27-06-2019,10.09.05,105,0
27-06-2019,10.24.05,105,0
27-06-2019,10.39.05,105,0
27-06-2019,10.54.05,106,0
27-06-2019,11.09.05,104,0
27-06-2019,11.24.05,105,0
27-06-2019,11.39.05,104,0
27-06-2019,11.54.05,104,0
27-06-2019,12.09.05,103,0
27-06-2019,12.24.05,104,0
27-06-2019,12.39.05,103,0
27-06-2019,12.54.05,103,0
27-06-2019,13.09.05,102,0
27-06-2019,13.24.05,103,0
27-06-2019,13.39.05,101,0
27-06-2019,13.54.05,101,0
27-06-2019,14.09.05,101,0
27-06-2019,14.24.05,103,0
27-06-2019,14.39.05,102,0
27-06-2019,14.54.05,100,0
27-06-2019,15.09.05,97,0
27-06-2019,15.24.05,97,0
27-06-2019,15.39.05,97,0
27-06-2019,15.54.05,96,0
27-06-2019,16.09.05,94,0
27-06-2019,16.24.05,93,0
27-06-2019,16.39.05,93,0
27-06-2019,16.54.05,92,0
27-06-2019,17.09.05,91,0
27-06-2019,17.24.06,91,0
27-06-2019,17.39.05,90,0
27-06-2019,17.54.05,90,0
27-06-2019,18.09.05,89,0
27-06-2019,18.24.05,88,0
27-06-2019,18.39.05,90,0
27-06-2019,18.54.05,89,0
27-06-2019,19.09.05,88,0
27-06-2019,19.24.05,87,0
27-06-2019,19.39.05,85,0
27-06-2019,19.54.05,87,0
27-06-2019,20.09.05,87,0
27-06-2019,20.24.05,86,0
27-06-2019,20.39.05,87,0
27-06-2019,20.54.05,87,0
27-06-2019,21.09.05,87,0
27-06-2019,21.24.05,87,0
27-06-2019,21.39.05,88,0
27-06-2019,21.54.05,86,0
27-06-2019,22.09.05,84,0
27-06-2019,22.24.05,85,0
27-06-2019,22.39.05,85,0
27-06-2019,22.54.05,86,0
27-06-2019,23.09.05,87,0
27-06-2019,23.24.05,88,0
27-06-2019,23.39.05,88,0
27-06-2019,23.54.05,89,0
28-06-2019,00.09.05,90,0
28-06-2019,00.24.05,92,0
28-06-2019,00.39.05,92,0
28-06-2019,00.54.05,92,0
28-06-2019,01.09.05,93,0
28-06-2019,01.24.05,93,0
28-06-2019,01.39.05,94,0
28-06-2019,01.54.05,93,0
28-06-2019,02.09.05,96,0
28-06-2019,02.24.05,95,0
28-06-2019,02.39.05,96,0
28-06-2019,02.54.05,96,0
28-06-2019,03.09.05,97,0
28-06-2019,03.24.05,98,0
28-06-2019,03.39.05,98,0
28-06-2019,03.54.05,98,0
28-06-2019,04.09.05,98,0
28-06-2019,04.24.05,99,0
28-06-2019,04.39.05,99,0
28-06-2019,04.54.05,101,0
28-06-2019,05.09.05,101,0
28-06-2019,05.24.05,101,0
28-06-2019,05.39.05,101,0
28-06-2019,05.54.05,101,0
28-06-2019,06.09.05,102,0
28-06-2019,06.24.05,103,0
28-06-2019,06.39.05,102,0
28-06-2019,06.54.05,102,0
28-06-2019,07.09.05,102,0
28-06-2019,07.24.05,104,0
28-06-2019,07.39.05,105,0
28-06-2019,07.54.05,106,0
28-06-2019,08.09.05,106,0
28-06-2019,08.24.05,106,0
28-06-2019,08.39.05,106,0
28-06-2019,08.54.05,105,0
28-06-2019,09.09.05,105,0
28-06-2019,09.24.05,103,0
28-06-2019,09.39.05,105,0
28-06-2019,09.54.05,105,0
28-06-2019,10.09.05,104,0
28-06-2019,10.24.05,102,0
28-06-2019,10.39.05,101,0
28-06-2019,10.54.05,101,0
28-06-2019,11.09.05,100,0
28-06-2019,11.24.05,99,0
28-06-2019,11.39.05,100,0
28-06-2019,11.54.05,103,0
28-06-2019,12.09.05,103,0
28-06-2019,12.24.05,104,0
28-06-2019,12.39.05,104,0
28-06-2019,12.54.05,102,0
28-06-2019,13.09.05,100,0
28-06-2019,13.24.05,100,0
28-06-2019,13.39.05,101,0
28-06-2019,13.54.05,101,0
28-06-2019,14.09.05,100,0
28-06-2019,14.24.06,98,0
28-06-2019,14.39.06,97,0
28-06-2019,14.54.05,97,0
28-06-2019,15.09.05,95,0
28-06-2019,15.24.05,95,0
28-06-2019,15.39.05,94,0
28-06-2019,15.54.05,94,0
28-06-2019,16.09.06,94,0
28-06-2019,16.24.05,94,0
28-06-2019,16.39.05,93,0
28-06-2019,16.54.05,92,0
28-06-2019,17.09.05,91,0
28-06-2019,17.24.05,91,0
28-06-2019,17.39.06,88,0
28-06-2019,17.54.06,87,0
28-06-2019,18.09.05,86,0
28-06-2019,18.24.05,87,0
28-06-2019,18.39.05,84,0
28-06-2019,18.54.05,86,0
28-06-2019,19.09.05,88,0
28-06-2019,19.24.05,88,0
28-06-2019,19.39.05,87,0
28-06-2019,19.54.05,85,0
28-06-2019,20.09.05,85,0
28-06-2019,20.24.05,85,0
28-06-2019,20.39.05,86,0
28-06-2019,20.54.05,85,0
28-06-2019,21.09.05,84,0
28-06-2019,21.24.05,84,0
28-06-2019,21.39.05,83,0
28-06-2019,21.54.05,82,0
28-06-2019,22.09.05,81,0
28-06-2019,22.24.06,82,0
28-06-2019,22.39.05,85,0
28-06-2019,22.54.05,85,0
28-06-2019,23.09.05,86,0
28-06-2019,23.24.05,84,0
28-06-2019,23.39.05,86,0
28-06-2019,23.54.05,88,0
29-06-2019,00.09.05,88,0
29-06-2019,00.24.06,87,0
29-06-2019,00.39.05,87,0
29-06-2019,00.54.05,88,0
29-06-2019,01.09.05,87,0
29-06-2019,01.24.05,87,0
29-06-2019,01.39.05,89,0
29-06-2019,01.54.05,90,0
29-06-2019,02.09.05,90,0
29-06-2019,02.24.05,91,0
29-06-2019,02.39.05,92,0
29-06-2019,02.54.05,92,0
29-06-2019,03.09.05,92,0
29-06-2019,03.24.05,93,0
29-06-2019,03.39.05,93,0
29-06-2019,03.54.05,93,0
29-06-2019,04.09.05,93,0
29-06-2019,04.24.05,93,0
29-06-2019,04.39.05,93,0
29-06-2019,04.54.05,94,0
29-06-2019,05.09.06,95,0
29-06-2019,05.24.05,97,0
29-06-2019,05.39.05,96,0
29-06-2019,05.54.05,96,0
29-06-2019,06.09.05,97,0
29-06-2019,06.24.05,97,0
