25-03-2019,08.39.52,129,0
25-03-2019,08.54.52,127,0
25-03-2019,09.09.52,129,0
25-03-2019,09.24.53,123,0
25-03-2019,09.39.52,99,0
25-03-2019,09.54.52,116,0
25-03-2019,10.09.52,127,0
25-03-2019,10.24.53,123,0
25-03-2019,10.39.52,124,0
25-03-2019,10.54.52,130,0
25-03-2019,11.09.52,132,0
25-03-2019,11.24.52,122,0
25-03-2019,11.39.52,107,0
25-03-2019,11.54.52,122,0
25-03-2019,12.09.52,120,0
25-03-2019,12.24.52,125,0
25-03-2019,12.39.52,124,0
25-03-2019,12.54.52,126,0
25-03-2019,13.09.52,128,0
25-03-2019,13.24.53,126,0
25-03-2019,13.39.52,121,0
25-03-2019,13.54.52,113,0
25-03-2019,14.09.52,114,0
25-03-2019,14.24.52,126,0
25-03-2019,14.39.52,123,0
25-03-2019,14.54.52,124,0
25-03-2019,15.09.52,124,0
25-03-2019,15.24.52,123,0
25-03-2019,15.39.52,124,0
25-03-2019,15.54.52,122,0
25-03-2019,16.09.52,124,0
25-03-2019,16.24.52,122,0
25-03-2019,16.39.52,127,0
25-03-2019,16.54.52,126,0
25-03-2019,17.09.52,126,0
25-03-2019,17.24.52,128,0
25-03-2019,17.39.52,128,0
25-03-2019,17.54.53,128,0
25-03-2019,18.09.52,125,0
25-03-2019,18.24.52,124,0
25-03-2019,18.39.52,120,0
25-03-2019,18.54.52,121,0
25-03-2019,19.09.52,119,0
25-03-2019,19.24.52,119,0
25-03-2019,19.39.52,120,0
25-03-2019,19.54.52,122,0
25-03-2019,20.09.52,121,0
25-03-2019,20.24.52,121,0
25-03-2019,20.39.52,121,0
25-03-2019,20.54.52,120,0
25-03-2019,21.09.52,122,0
25-03-2019,21.24.52,123,0
25-03-2019,21.39.52,123,0
25-03-2019,21.54.52,122,0
25-03-2019,22.09.52,122,0
25-03-2019,22.24.52,123,0
25-03-2019,22.39.52,123,0
25-03-2019,22.54.52,124,0
25-03-2019,23.09.52,124,0
25-03-2019,23.24.52,124,0
25-03-2019,23.39.52,126,0
25-03-2019,23.54.52,126,0
26-03-2019,00.09.52,127,0
26-03-2019,00.24.52,127,0
26-03-2019,00.39.52,128,0
26-03-2019,00.54.52,128,0
26-03-2019,01.09.52,126,0
26-03-2019,01.24.52,127,0
26-03-2019,01.39.52,128,0
26-03-2019,01.54.52,128,0
26-03-2019,02.09.52,130,0
26-03-2019,02.24.52,130,0
26-03-2019,02.39.52,131,0
26-03-2019,02.54.52,132,0
26-03-2019,03.09.52,132,0
26-03-2019,03.24.52,132,0
26-03-2019,03.39.52,133,0
26-03-2019,03.54.52,132,0
26-03-2019,04.09.52,133,0
26-03-2019,04.24.52,132,0
26-03-2019,04.39.52,132,0
26-03-2019,04.54.52,134,0
26-03-2019,05.09.52,134,0
26-03-2019,05.24.52,133,0
26-03-2019,05.39.52,133,0
26-03-2019,05.54.52,132,0
26-03-2019,06.09.52,134,0
26-03-2019,06.24.52,133,0
26-03-2019,06.39.52,131,0
26-03-2019,06.54.52,129,0
26-03-2019,07.09.52,132,0
26-03-2019,07.24.52,132,0
26-03-2019,07.39.52,135,0
26-03-2019,07.54.52,132,0
26-03-2019,08.09.52,133,0
26-03-2019,08.24.52,128,0
26-03-2019,08.39.52,129,0
26-03-2019,08.54.52,129,0
26-03-2019,09.09.52,133,0
26-03-2019,09.24.52,130,0
26-03-2019,09.39.52,131,0
26-03-2019,09.54.52,133,0
26-03-2019,10.09.52,129,0
26-03-2019,10.24.52,128,0
26-03-2019,10.39.52,117,0
26-03-2019,10.54.52,128,0
26-03-2019,11.09.52,133,0
26-03-2019,11.24.52,128,0
26-03-2019,11.39.52,130,0
26-03-2019,11.54.52,127,0
26-03-2019,12.09.52,130,0
26-03-2019,12.24.52,133,0
26-03-2019,12.39.52,129,0
26-03-2019,12.54.52,133,0
26-03-2019,13.09.52,128,0
26-03-2019,13.24.52,128,0
26-03-2019,13.39.52,128,0
26-03-2019,13.54.52,136,0
26-03-2019,14.09.52,131,0
26-03-2019,14.24.52,129,0
26-03-2019,14.39.52,123,0
26-03-2019,14.54.52,130,0
26-03-2019,15.09.52,134,0
26-03-2019,15.24.52,108,0
26-03-2019,15.39.52,114,0
26-03-2019,15.54.52,120,0
26-03-2019,16.09.52,113,0
26-03-2019,16.24.52,128,0
26-03-2019,16.39.52,123,0
26-03-2019,16.54.52,129,0
26-03-2019,17.09.52,109,0
26-03-2019,17.24.52,117,0
26-03-2019,17.39.52,124,0
26-03-2019,17.54.52,126,0
26-03-2019,18.09.52,129,0
26-03-2019,18.24.52,128,0
26-03-2019,18.39.52,128,0
26-03-2019,18.54.52,127,0
26-03-2019,19.09.52,125,0
26-03-2019,19.24.52,122,0
26-03-2019,19.39.52,121,0
26-03-2019,19.54.52,123,0
26-03-2019,20.09.52,125,0
26-03-2019,20.24.52,126,0
26-03-2019,20.39.52,127,0
26-03-2019,20.54.52,126,0
26-03-2019,21.09.53,128,0
26-03-2019,21.24.52,128,0
26-03-2019,21.39.52,128,0
26-03-2019,21.54.52,129,0
26-03-2019,22.09.52,129,0
26-03-2019,22.24.52,129,0
26-03-2019,22.39.52,131,0
26-03-2019,22.54.52,131,0
26-03-2019,23.09.52,131,0
26-03-2019,23.24.52,132,0
26-03-2019,23.39.52,133,0
26-03-2019,23.54.52,133,0
27-03-2019,00.09.52,133,0
27-03-2019,00.24.52,133,0
27-03-2019,00.39.52,133,0
27-03-2019,00.54.52,134,0
27-03-2019,01.09.52,135,0
27-03-2019,01.24.52,135,0
27-03-2019,01.39.52,135,0
27-03-2019,01.54.52,135,0
27-03-2019,02.09.52,136,0
27-03-2019,02.24.52,137,0
27-03-2019,02.39.52,137,0
27-03-2019,02.54.52,136,0
27-03-2019,03.09.52,137,0
27-03-2019,03.24.52,137,0
27-03-2019,03.39.52,137,0
27-03-2019,03.54.52,139,0
27-03-2019,04.09.52,138,0
27-03-2019,04.24.52,138,0
27-03-2019,04.39.52,138,0
27-03-2019,04.54.52,139,0
27-03-2019,05.09.52,139,0
27-03-2019,05.24.52,137,0
27-03-2019,05.39.52,137,0
27-03-2019,05.54.53,137,0
27-03-2019,06.09.52,137,0
27-03-2019,06.24.53,136,0
27-03-2019,06.39.52,136,0
27-03-2019,06.54.52,136,0
27-03-2019,07.09.52,137,0
27-03-2019,07.24.52,138,0
27-03-2019,07.39.52,137,0
27-03-2019,07.54.52,139,0
27-03-2019,08.09.52,137,0
27-03-2019,08.24.52,133,0
27-03-2019,08.39.52,115,0
27-03-2019,08.54.53,90,0
27-03-2019,09.09.52,88,0
27-03-2019,09.24.52,95,0
27-03-2019,09.39.52,142,0
27-03-2019,09.54.52,138,0
27-03-2019,10.09.52,136,0
27-03-2019,10.24.52,132,0
27-03-2019,10.39.52,138,0
27-03-2019,10.54.52,139,0
27-03-2019,11.09.52,138,0
27-03-2019,11.24.52,137,0
27-03-2019,11.39.52,133,0
27-03-2019,11.54.52,129,0
27-03-2019,12.09.52,132,0
27-03-2019,12.24.52,136,0
27-03-2019,12.39.52,140,0
27-03-2019,12.54.52,137,0
27-03-2019,13.09.52,140,0
27-03-2019,13.24.52,141,0
27-03-2019,13.39.52,140,0
27-03-2019,13.54.52,113,0
27-03-2019,14.09.53,129,0
27-03-2019,14.24.52,125,0
27-03-2019,14.39.52,134,0
27-03-2019,14.54.52,135,0
27-03-2019,15.09.52,116,0
27-03-2019,15.24.52,125,0
27-03-2019,15.39.52,133,0
27-03-2019,15.54.52,131,0
27-03-2019,16.09.52,133,0
27-03-2019,16.24.52,135,0
27-03-2019,16.39.52,136,0
27-03-2019,16.54.52,139,0
27-03-2019,17.09.52,127,0
27-03-2019,17.24.52,132,0
27-03-2019,17.39.52,135,0
27-03-2019,17.54.52,136,0
27-03-2019,18.09.52,136,0
27-03-2019,18.24.52,135,0
27-03-2019,18.39.52,134,0
27-03-2019,18.54.52,133,0
27-03-2019,19.09.52,132,0
27-03-2019,19.24.52,130,0
27-03-2019,19.39.52,130,0
27-03-2019,19.54.52,129,0
27-03-2019,20.09.52,130,0
27-03-2019,20.24.52,129,0
27-03-2019,20.39.52,129,0
27-03-2019,20.54.52,130,0
27-03-2019,21.09.53,130,0
27-03-2019,21.24.52,131,0
27-03-2019,21.39.53,133,0
27-03-2019,21.54.52,133,0
27-03-2019,22.09.52,132,0
27-03-2019,22.24.52,133,0
27-03-2019,22.39.52,134,0
27-03-2019,22.54.52,134,0
27-03-2019,23.09.52,135,0
27-03-2019,23.24.52,134,0
27-03-2019,23.39.52,136,0
27-03-2019,23.54.52,134,0
28-03-2019,00.09.52,136,0
28-03-2019,00.24.52,136,0
28-03-2019,00.39.52,137,0
28-03-2019,00.54.52,137,0
28-03-2019,01.09.52,137,0
28-03-2019,01.24.52,137,0
28-03-2019,01.39.52,137,0
28-03-2019,01.54.52,137,0
28-03-2019,02.09.52,137,0
28-03-2019,02.24.52,138,0
28-03-2019,02.39.52,138,0
28-03-2019,02.54.52,138,0
28-03-2019,03.09.52,139,0
28-03-2019,03.24.52,139,0
28-03-2019,03.39.52,139,0
28-03-2019,03.54.52,139,0
28-03-2019,04.09.52,140,0
28-03-2019,04.24.52,139,0
28-03-2019,04.39.52,139,0
28-03-2019,04.54.52,140,0
28-03-2019,05.09.52,139,0
28-03-2019,05.24.52,139,0
28-03-2019,05.39.52,138,0
28-03-2019,05.54.53,139,0
28-03-2019,06.09.52,139,0
28-03-2019,06.24.52,138,0
28-03-2019,06.39.52,136,0
28-03-2019,06.54.52,138,0
28-03-2019,07.09.52,140,0
28-03-2019,07.24.52,139,0
